Continent,Country,Country Code,Indicator Name,Indicator Code,Year,CO2 emissions (metric tons per capita),YearlyAvgTemperature
Africa,Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1995,2.68418220900314,64.41046831955923
Africa,Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1996,2.6263502240532,63.53021978021981
Africa,Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1997,2.52521107743441,64.92630136986308
Africa,Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1998,2.49456735827445,63.61966759002768
Africa,Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1999,2.55404626686087,64.92362637362642
Africa,Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2000,2.60106533887127,64.18278688524586
Africa,Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2001,2.52060952562876,64.66986301369867
Africa,Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2002,2.60569461284308,64.13545706371188
Africa,Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2003,2.75109876087332,65.49340659340658
Africa,Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2004,2.75275878150928,64.08743169398907
Africa,Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2005,2.85792656968889,62.91342465753426
Africa,Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2006,2.98514913079317,64.93041095890408
Africa,Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2007,3.02350291507781,63.61236263736265
Africa,Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2008,3.11677094713759,63.97753424657535
Africa,Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2009,3.1870690441654,64.70824175824175
Africa,Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2010,3.18435699969857,64.26821917808216
Africa,Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2011,3.30523251701306,64.96082191780816
Africa,Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2012,3.6213677179274,64.29043715846997
Africa,Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2013,3.65846867891071,63.70465753424658
Africa,Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2014,3.81152114717356,65.64697802197797
Africa,Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2015,3.95196093867474,64.9436813186813
Africa,Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2016,3.83383422168475,65.31187845303864
Africa,Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2017,3.83368112626665,64.99589041095896
Africa,Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2018,3.92429872230088,64.41944444444447
Africa,Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2019,3.99440182789199,64.9927576601671
Africa,Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2020,3.7182233703076,58.03432835820893
Africa,Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1995,0.0499577359571495,81.67873563218394
Africa,Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1996,0.156916822752286,81.4353760445683
Africa,Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1997,0.193601842234555,80.90614525139664
Africa,Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1998,0.184487581830578,82.29745454545446
Africa,Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1999,0.197463714477338,81.27150997150994
Africa,Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2000,0.203557490451232,81.9016233766234
Africa,Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2001,0.240583768173254,81.5440771349862
Africa,Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2002,0.292971417491603,81.38690807799448
Africa,Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2003,0.318988595165453,81.84472934472929
Africa,Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2004,0.335218430325513,81.28360655737704
Africa,Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2005,0.355804505818145,81.57123287671239
Africa,Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2006,0.413132505759208,82.08698224852066
Africa,Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2007,0.462339326907855,81.22727272727269
Africa,Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2008,0.451087855355473,81.19857549857558
Africa,Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2009,0.481569175037509,81.53104395604393
Africa,Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2010,0.510824490694717,82.55835616438355
Africa,Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2011,0.478348573672836,81.47445054945058
Africa,Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2012,0.443845154791085,81.21366120218576
Africa,Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2013,0.453634928841865,81.60384615384619
Africa,Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2014,0.488570533867478,81.62576177285317
Africa,Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2015,0.503586323811604,81.56098901098893
Africa,Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2016,0.598485713029697,82.17817679558006
Africa,Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2017,0.592940505290305,82.15342465753416
Africa,Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2018,0.636814493777282,82.20698324022342
Africa,Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2019,0.60823677321991,82.41197771587741
Africa,Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2020,0.631204805964476,83.81119402985077
Africa,Burundi,BDI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1995,0.036559570778166,79.32604166666667
Africa,Burundi,BDI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1996,0.0376527672929144,79.20628571428571
Africa,Burundi,BDI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1997,0.0381845492011799,78.43391304347826
Africa,Burundi,BDI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1998,0.038523098947201,82.4
Africa,Burundi,BDI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1999,0.0378306133478313,77.4
Africa,Burundi,BDI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2003,0.0249531909038623,81.3
Africa,Burundi,BDI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2004,0.0224141689005934,76.61333333333333
Africa,Burundi,BDI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2005,0.0217895175909076,74.05098039215686
Africa,Burundi,BDI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2006,0.0250189666226615,59.99279279279275
Africa,Burundi,BDI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2007,0.0241799187348301,54.52765957446802
Africa,Central African Republic,CAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1995,0.0499892269858816,78.36134751773048
Africa,Central African Republic,CAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1996,0.0496496282223947,77.77566539923953
Africa,Central African Republic,CAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1997,0.0482872204834968,78.83278688524587
Africa,Central African Republic,CAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1998,0.0639650931741313,79.21158940397356
Africa,Central African Republic,CAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1999,0.0647815810207476,78.55723076923078
Africa,Central African Republic,CAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2000,0.0646951321701333,78.33728323699424
Africa,Central African Republic,CAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2001,0.0658036248173819,77.9724233983287
Africa,Central African Republic,CAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2002,0.0635518621865911,78.13183098591551
Africa,Central African Republic,CAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2003,0.0573650660654344,78.28607954545458
Africa,Central African Republic,CAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2004,0.0549677799383642,78.31787709497206
Africa,Central African Republic,CAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2005,0.0532451505571377,78.54183381088826
Africa,Central African Republic,CAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2006,0.0545600360659769,78.52067988668551
Africa,Central African Republic,CAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2007,0.0543472174704593,79.12039660056661
Africa,Central African Republic,CAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2008,0.0383682695753725,78.67603305785131
Africa,Central African Republic,CAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2009,0.0368492772546631,79.18760806916427
Africa,Central African Republic,CAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2010,0.0375101903041308,79.90146627565984
Africa,Central African Republic,CAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2011,0.0410395387003695,79.23917808219181
Africa,Central African Republic,CAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2012,0.0413130857313568,79.10054644808746
Africa,Central African Republic,CAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2013,0.0251122973629173,78.76510989010995
Africa,Central African Republic,CAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2014,0.0271738337653223,78.76620111731849
Africa,Central African Republic,CAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2015,0.0382625562500039,79.08022598870053
Africa,Central African Republic,CAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2016,0.0420865723239598,79.28867403314912
Africa,Central African Republic,CAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2017,0.0445090109733524,79.36164383561645
Africa,Central African Republic,CAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2018,0.0449675942827757,78.48305555555558
Africa,Central African Republic,CAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2019,0.0451882048419334,79.47794561933532
Africa,Central African Republic,CAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2020,0.044282072685485,81.41343283582091
Africa,Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1995,0.0447956710543586,62.29250000000004
Africa,Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1996,0.0483675435904799,61.65892351274784
Africa,Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1997,0.0499465325178318,62.87546583850936
Africa,Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1998,0.0511209895677924,62.40795454545458
Africa,Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1999,0.0488125103731963,62.633333333333304
Africa,Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2000,0.0530643134257323,62.53694029850745
Africa,Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2001,0.0637694596607203,63.91201923076922
Africa,Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2002,0.0643209963134495,66.15535714285716
Africa,Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2003,0.0686412431478002,64.15
Africa,Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2004,0.0708383442212328,63.444
Africa,Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2005,0.0651801201859715,64.17785016286646
Africa,Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2006,0.0678219197764366,63.8872262773723
Africa,Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2007,0.0727289934281699,62.57322580645157
Africa,Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2008,0.0769075705004338,63.14383561643829
Africa,Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2009,0.0753207992315423,62.735384615384625
Africa,Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2010,0.0725387745198668,61.438492063492085
Africa,Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2011,0.0822442858627317,62.79150141643065
Africa,Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2012,0.090618147260683,62.487921348314565
Africa,Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2013,0.104968497193462,62.98361111111111
Africa,Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2014,0.125220099867699,63.63343023255809
Africa,Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2015,0.127315885004371,64.09552238805969
Africa,Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2016,0.144807033553953,63.10250000000003
Africa,Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2017,0.146790211829337,62.45277777777774
Africa,Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2018,0.153230325883588,62.1211604095563
Africa,Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2019,0.155169188831947,63.11902017291072
Africa,Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2020,0.154431771590205,65.17819548872181
Africa,Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1995,4.64456970098862,79.57030716723548
Africa,Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1996,5.04611068476388,78.65803921568627
Africa,Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1997,4.71681784971428,80.5279411764706
Africa,Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1998,5.28113820761891,80.53563218390804
Africa,Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1999,4.85820832970654,79.79820895522391
Africa,Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2000,4.77636328642075,79.25542857142851
Africa,Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2001,4.76488416412187,79.29393939393941
Africa,Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2002,4.43871040831902,79.73222222222219
Africa,Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2003,4.66947862663759,79.86470588235294
Africa,Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2004,4.29825489905512,79.83543543543547
Africa,Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2005,4.1542068346964,79.62853185595567
Africa,Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2006,3.61862027747791,79.66821917808224
Africa,Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2007,3.18827777469489,80.24297520661159
Africa,Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2008,3.29540156177147,79.9245856353591
Africa,Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2009,3.149348489485,79.92417582417583
Africa,Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2010,3.36746722147384,80.13753424657536
Africa,Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2011,3.259317348378,79.34520547945203
Africa,Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2012,3.05001075295162,78.33251366120213
Africa,Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2013,3.0439443052508,79.62493150684925
Africa,Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2014,3.03126056572549,79.78107344632771
Africa,Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2015,3.01491187897365,79.97472527472523
Africa,Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2016,3.05995668692354,80.97707182320443
Africa,Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2017,2.4972724702892,80.36630136986297
Africa,Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2018,2.33593611713804,80.22714681440448
Africa,Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2019,2.35176354398661,80.53816155988864
Africa,Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2020,2.33327357514897,82.79253731343283
Africa,Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1995,0.155523036088173,81.6284518828452
Africa,Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1996,0.160143379345487,80.84631268436577
Africa,Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1997,0.164469196356508,82.54428571428575
Africa,Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1998,0.170483869656036,83.62727272727271
Africa,Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1999,0.175402821589067,81.59954954954958
Africa,Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2000,0.179309813748813,80.94067796610173
Africa,Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2001,0.185715434225419,81.39413580246915
Africa,Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2002,0.190083926046219,81.74135802469132
Africa,Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2003,0.194693404910528,81.50515759312322
Africa,Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2004,0.197845361458643,81.92786885245899
Africa,Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2005,0.2008290049774,82.04581005586594
Africa,Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2006,0.203780561323598,81.87301136363635
Africa,Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2007,0.207236095803933,81.69730639730635
Africa,Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2008,0.205812295464573,82.23975155279504
Africa,Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2009,0.211958041867326,81.5960784313726
Africa,Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2010,0.243682823651839,82.81451612903227
Africa,Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2011,0.24902846886389,82.57864406779656
Africa,Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2012,0.228832188369081,81.03928571428574
Africa,Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2013,0.195379103300369,80.89638888888894
Africa,Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2014,0.196384745395564,80.70000000000006
Africa,Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2015,0.216953417676487,80.7117824773414
Africa,Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2016,0.235227854196447,81.05847953216373
Africa,Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2017,0.271355057259789,81.43438395415474
Africa,Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2018,0.297494261984837,81.02199413489735
Africa,Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2019,0.350765779082478,81.6666666666667
Africa,Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2020,0.34364615086247,83.88560606060608
Africa,Guinea-Bissau,GNB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1995,0.165589292011794,83.66228571428573
Africa,Guinea-Bissau,GNB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1996,0.155180939221676,83.15953757225435
Africa,Guinea-Bissau,GNB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1997,0.16972875229151,83.4097014925373
Africa,Guinea-Bissau,GNB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1998,0.145599377064382,84.30000000000001
Africa,Guinea-Bissau,GNB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2006,0.153243320267225,82.57622950819675
Africa,Guinea-Bissau,GNB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2007,0.158489202879967,83.98640776699028
Africa,Guinea-Bissau,GNB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2008,0.150225304364126,83.85130434782609
Africa,Guinea-Bissau,GNB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2009,0.153614860175118,82.59458689458691
Africa,Guinea-Bissau,GNB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2010,0.153775475044984,82.72676056338037
Africa,Guinea-Bissau,GNB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2011,0.151334634749042,81.82333333333334
Africa,Guinea-Bissau,GNB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2012,0.148845809657673,81.51774647887326
Africa,Guinea-Bissau,GNB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2013,0.145722021990242,81.96034482758621
Africa,Guinea-Bissau,GNB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2014,0.151206699443415,81.79942693409738
Africa,Guinea-Bissau,GNB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2015,0.157581198477963,81.56502890173412
Africa,Guinea-Bissau,GNB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2016,0.166253123378351,81.91163434903052
Africa,Guinea-Bissau,GNB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2017,0.16310020182719,81.90383561643836
Africa,Guinea-Bissau,GNB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2018,0.165094768449133,81.03722222222221
Africa,Guinea-Bissau,GNB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2019,0.16508860634868,81.99241573033707
Africa,Guinea-Bissau,GNB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2020,0.163208368967987,84.21526717557254
Africa,Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1995,0.244479320101046,68.81245791245792
Africa,Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1996,0.260655736280214,68.03693693693685
Africa,Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1997,0.2396607223794,66.86888888888893
Africa,Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1998,0.254353746990163,65.998406374502
Africa,Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1999,0.257382506179099,67.93066666666665
Africa,Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2000,0.27973260127852,65.96
Africa,Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2001,0.247786635508931,65.20121212121208
Africa,Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2002,0.233826765934642,65.81350210970463
Africa,Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2003,0.202475058431098,66.67523809523802
Africa,Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2004,0.220244197518061,67.55497076023399
Africa,Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2005,0.242937186357954,68.3455089820359
Africa,Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2006,0.264463997037475,69.31626016260164
Africa,Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2010,0.323340092266238,66.17032967032966
Africa,Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2011,0.327520882772203,66.74318181818181
Africa,Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2012,0.296879604689277,67.5796703296703
Africa,Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2013,0.32120873806002,67.1445454545454
Africa,Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2014,0.364375325524079,67.23183279742764
Africa,Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2015,0.386120073710359,67.86656804733727
Africa,Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2016,0.403178474765564,67.95595238095234
Africa,Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2017,0.41058150997657,68.650144092219
Africa,Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2018,0.385437968227287,66.8605042016807
Africa,Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2019,0.382362032876395,68.34341736694678
Africa,Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2020,0.374079219355755,68.97443609022558
Africa,Madagascar,MDG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1995,0.0989102567153056,66.2354570637119
Africa,Madagascar,MDG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1996,0.0913779782355159,65.7337912087912
Africa,Madagascar,MDG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1997,0.0960436644045908,66.86541786743516
Africa,Madagascar,MDG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1998,0.106678056570175,65.32076023391814
Africa,Madagascar,MDG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1999,0.106137067304224,65.13735632183909
Africa,Madagascar,MDG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2000,0.101996549055708,65.1139941690962
Africa,Madagascar,MDG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2001,0.0998847074432671,66.20657534246575
Africa,Madagascar,MDG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2002,0.0651832617996327,65.93019390581725
Africa,Madagascar,MDG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2003,0.0876423398146388,65.8631868131868
